Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Time,Date,WHC,
128,Ambient,NONE,R4,G-00,T90,2,6/29/23,60,
129,Ambient,SHMX,R4,G-50,T1,2,6/29/23,60,
130,Ambient,SHMX,R4,G-50,T90,2,6/29/23,60,
131,Ambient,SHMX,R4,G-00,T1,2,6/29/23,60,
132,Ambient,SHMX,R4,G-00,T90,2,6/29/23,60,
133,Ambient,WHCL,R4,G-50,T1,2,6/29/23,60,
134,Ambient,WHCL,R4,G-50,T90,2,6/29/23,60,
135,Ambient,WHCL,R4,G-00,T1,2,6/29/23,60,
136,Ambient,WHCL,R4,G-00,T90,2,6/29/23,60,
137,Ambient,WHEA,R4,G-50,T1,2,6/29/23,61.45430309,
138,Ambient,WHEA,R4,G-50,T90,2,6/29/23,60,
139,Ambient,WHEA,R4,G-00,T1,2,6/29/23,60,
140,Ambient,WHEA,R4,G-00,T90,2,6/29/23,60,
141,Drought,CLOV,R4,G-50,T1,2,6/29/23,20.29530873,
142,Drought,CLOV,R4,G-50,T90,2,6/29/23,20,
143,Drought,CLOV,R4,G-00,T1,2,6/29/23,20,
144,Drought,CLOV,R4,G-00,T90,2,6/29/23,20,
145,Drought,NONE,R4,G-50,T1,2,6/29/23,20,
146,Drought,NONE,R4,G-50,T90,2,6/29/23,20,
147,Drought,NONE,R4,G-00,T1,2,6/29/23,20,
148,Drought,NONE,R4,G-00,T90,2,6/29/23,20,
149,Drought,SHMX,R4,G-50,T1,2,6/29/23,20,
150,Drought,SHMX,R4,G-50,T90,2,6/29/23,20,
151,Drought,SHMX,R4,G-00,T1,2,6/29/23,20,
152,Drought,SHMX,R4,G-00,T90,2,6/29/23,20,
153,Drought,WHCL,R4,G-50,T1,2,6/29/23,20,
154,Drought,WHCL,R4,G-50,T90,2,6/29/23,20,
155,Drought,WHCL,R4,G-00,T1,2,6/29/23,20,
156,Drought,WHCL,R4,G-00,T90,2,6/29/23,20.58433032,
157,Drought,WHEA,R4,G-50,T1,2,6/29/23,20,
158,Drought,WHEA,R4,G-50,T90,2,6/29/23,20,
159,Drought,WHEA,R4,G-00,T1,2,6/29/23,20,
160,Drought,WHEA,R4,G-00,T90,2,6/29/23,20,
1,Ambient,CLOV,R1,G-50,T1,1,6/30/23,NA,
2,Ambient,CLOV,R1,G-50,T90,1,6/30/23,NA,
3,Ambient,CLOV,R1,G-00,T1,1,6/30/23,NA,
4,Ambient,CLOV,R1,G-00,T90,1,6/30/23,NA,
5,Ambient,NONE,R1,G-50,T1,1,6/30/23,NA,
6,Ambient,NONE,R1,G-50,T90,1,6/30/23,NA,
7,Ambient,NONE,R1,G-00,T1,1,6/30/23,NA,
8,Ambient,NONE,R1,G-00,T90,1,6/30/23,NA,
9,Ambient,SHMX,R1,G-50,T1,1,6/30/23,NA,
10,Ambient,SHMX,R1,G-50,T90,1,6/30/23,NA,
11,Ambient,SHMX,R1,G-00,T1,1,6/30/23,NA,
12,Ambient,SHMX,R1,G-00,T90,1,6/30/23,NA,
13,Ambient,WHCL,R1,G-50,T1,1,6/30/23,NA,
14,Ambient,WHCL,R1,G-50,T90,1,6/30/23,NA,
15,Ambient,WHCL,R1,G-00,T1,1,6/30/23,NA,
16,Ambient,WHCL,R1,G-00,T90,1,6/30/23,NA,
17,Ambient,WHEA,R1,G-50,T1,1,6/30/23,NA,
18,Ambient,WHEA,R1,G-50,T90,1,6/30/23,NA,
19,Ambient,WHEA,R1,G-00,T1,1,6/30/23,NA,
20,Ambient,WHEA,R1,G-00,T90,1,6/30/23,NA,
21,Drought,CLOV,R1,G-50,T1,1,6/30/23,19.8603,
22,Drought,CLOV,R1,G-50,T90,1,6/30/23,19.9087,
23,Drought,CLOV,R1,G-00,T1,1,6/30/23,20.0537,
24,Drought,CLOV,R1,G-00,T90,1,6/30/23,19.957,
25,Drought,NONE,R1,G-50,T1,1,6/30/23,19.9125,
26,Drought,NONE,R1,G-50,T90,1,6/30/23,19.9609,
27,Drought,NONE,R1,G-00,T1,1,6/30/23,19.9609,
28,Drought,NONE,R1,G-00,T90,1,6/30/23,19.9609,
29,Drought,SHMX,R1,G-50,T1,1,6/30/23,19.9116,
30,Drought,SHMX,R1,G-50,T90,1,6/30/23,19.9599,
31,Drought,SHMX,R1,G-00,T1,1,6/30/23,19.9599,
32,Drought,SHMX,R1,G-00,T90,1,6/30/23,20.0082,
33,Drought,WHCL,R1,G-50,T1,1,6/30/23,20.0044,
34,Drought,WHCL,R1,G-50,T90,1,6/30/23,20.0044,
35,Drought,WHCL,R1,G-00,T1,1,6/30/23,19.956,
36,Drought,WHCL,R1,G-00,T90,1,6/30/23,19.956,
37,Drought,WHEA,R1,G-50,T1,1,6/30/23,19.9377,
38,Drought,WHEA,R1,G-50,T90,1,6/30/23,19.986,
39,Drought,WHEA,R1,G-00,T1,1,6/30/23,19.986,
40,Drought,WHEA,R1,G-00,T90,1,6/30/23,19.8893,
41,Ambient,CLOV,R2,G-50,T1,1,6/30/23,NA,
42,Ambient,CLOV,R2,G-50,T90,1,6/30/23,NA,
43,Ambient,CLOV,R2,G-00,T1,1,6/30/23,NA,
44,Ambient,CLOV,R2,G-00,T90,1,6/30/23,NA,
45,Ambient,NONE,R2,G-50,T1,1,6/30/23,NA,
46,Ambient,NONE,R2,G-50,T90,1,6/30/23,NA,
47,Ambient,NONE,R2,G-00,T1,1,6/30/23,NA,
48,Ambient,NONE,R2,G-00,T90,1,6/30/23,NA,
49,Ambient,SHMX,R2,G-50,T1,1,6/30/23,NA,
50,Ambient,SHMX,R2,G-50,T90,1,6/30/23,NA,
51,Ambient,SHMX,R2,G-00,T1,1,6/30/23,NA,
52,Ambient,SHMX,R2,G-00,T90,1,6/30/23,NA,
53,Ambient,WHCL,R2,G-50,T1,1,6/30/23,NA,
54,Ambient,WHCL,R2,G-50,T90,1,6/30/23,NA,
55,Ambient,WHCL,R2,G-00,T1,1,6/30/23,NA,
56,Ambient,WHCL,R2,G-00,T90,1,6/30/23,NA,
57,Ambient,WHEA,R2,G-50,T1,1,6/30/23,NA,
58,Ambient,WHEA,R2,G-50,T90,1,6/30/23,NA,
59,Ambient,WHEA,R2,G-00,T1,1,6/30/23,NA,
60,Ambient,WHEA,R2,G-00,T90,1,6/30/23,NA,
61,Drought,CLOV,R2,G-50,T1,1,6/30/23,19.8603,
62,Drought,CLOV,R2,G-50,T90,1,6/30/23,19.9087,
63,Drought,CLOV,R2,G-00,T1,1,6/30/23,19.9087,
64,Drought,CLOV,R2,G-00,T90,1,6/30/23,19.9087,
65,Drought,NONE,R2,G-50,T1,1,6/30/23,19.9609,
66,Drought,NONE,R2,G-50,T90,1,6/30/23,19.8642,
67,Drought,NONE,R2,G-00,T1,1,6/30/23,19.7675,
68,Drought,NONE,R2,G-00,T90,1,6/30/23,19.9125,
69,Drought,SHMX,R2,G-50,T1,1,6/30/23,19.8149,
70,Drought,SHMX,R2,G-50,T90,1,6/30/23,19.9599,
71,Drought,SHMX,R2,G-00,T1,1,6/30/23,19.8632,
72,Drought,SHMX,R2,G-00,T90,1,6/30/23,19.9116,
73,Drought,WHCL,R2,G-50,T1,1,6/30/23,19.956,
74,Drought,WHCL,R2,G-50,T90,1,6/30/23,19.9077,
75,Drought,WHCL,R2,G-00,T1,1,6/30/23,19.956,
76,Drought,WHCL,R2,G-00,T90,1,6/30/23,20.0044,
77,Drought,WHEA,R2,G-50,T1,1,6/30/23,19.9377,
78,Drought,WHEA,R2,G-50,T90,1,6/30/23,19.841,
79,Drought,WHEA,R2,G-00,T1,1,6/30/23,19.986,
80,Drought,WHEA,R2,G-00,T90,1,6/30/23,19.9377,
81,Ambient,CLOV,R3,G-50,T1,1,6/30/23,NA,
82,Ambient,CLOV,R3,G-50,T90,1,6/30/23,NA,
83,Ambient,CLOV,R3,G-00,T1,1,6/30/23,NA,
84,Ambient,CLOV,R3,G-00,T90,1,6/30/23,NA,
85,Ambient,NONE,R3,G-50,T1,1,6/30/23,NA,
86,Ambient,NONE,R3,G-50,T90,1,6/30/23,NA,
87,Ambient,NONE,R3,G-00,T1,1,6/30/23,NA,
88,Ambient,NONE,R3,G-00,T90,1,6/30/23,NA,
89,Ambient,SHMX,R3,G-50,T1,1,6/30/23,NA,
90,Ambient,SHMX,R3,G-50,T90,1,6/30/23,NA,
91,Ambient,SHMX,R3,G-00,T1,1,6/30/23,NA,
92,Ambient,SHMX,R3,G-00,T90,1,6/30/23,NA,
93,Ambient,WHCL,R3,G-50,T1,1,6/30/23,NA,
94,Ambient,WHCL,R3,G-50,T90,1,6/30/23,NA,
95,Ambient,WHCL,R3,G-00,T1,1,6/30/23,NA,
96,Ambient,WHCL,R3,G-00,T90,1,6/30/23,NA,
97,Ambient,WHEA,R3,G-50,T1,1,6/30/23,NA,
98,Ambient,WHEA,R3,G-50,T90,1,6/30/23,NA,
99,Ambient,WHEA,R3,G-00,T1,1,6/30/23,NA,
100,Ambient,WHEA,R3,G-00,T90,1,6/30/23,NA,
101,Drought,CLOV,R3,G-50,T1,1,6/30/23,20.0537,
102,Drought,CLOV,R3,G-50,T90,1,6/30/23,19.9087,
103,Drought,CLOV,R3,G-00,T1,1,6/30/23,19.957,
104,Drought,CLOV,R3,G-00,T90,1,6/30/23,19.957,
105,Drought,NONE,R3,G-50,T1,1,6/30/23,19.8642,
106,Drought,NONE,R3,G-50,T90,1,6/30/23,20.0575,
107,Drought,NONE,R3,G-00,T1,1,6/30/23,19.9609,
108,Drought,NONE,R3,G-00,T90,1,6/30/23,19.9609,
109,Drought,SHMX,R3,G-50,T1,1,6/30/23,19.8632,
110,Drought,SHMX,R3,G-50,T90,1,6/30/23,19.8632,
111,Drought,SHMX,R3,G-00,T1,1,6/30/23,20.0082,
112,Drought,SHMX,R3,G-00,T90,1,6/30/23,20.0082,
113,Drought,WHCL,R3,G-50,T1,1,6/30/23,19.956,
114,Drought,WHCL,R3,G-50,T90,1,6/30/23,19.956,
115,Drought,WHCL,R3,G-00,T1,1,6/30/23,19.956,
116,Drought,WHCL,R3,G-00,T90,1,6/30/23,20.0044,
117,Drought,WHEA,R3,G-50,T1,1,6/30/23,19.8893,
118,Drought,WHEA,R3,G-50,T90,1,6/30/23,19.9377,
119,Drought,WHEA,R3,G-00,T1,1,6/30/23,19.841,
120,Drought,WHEA,R3,G-00,T90,1,6/30/23,19.9377,
121,Ambient,CLOV,R4,G-50,T1,1,6/30/23,NA,
122,Ambient,CLOV,R4,G-50,T90,1,6/30/23,NA,
123,Ambient,CLOV,R4,G-00,T1,1,6/30/23,NA,
124,Ambient,CLOV,R4,G-00,T90,1,6/30/23,NA,
125,Ambient,NONE,R4,G-50,T1,1,6/30/23,NA,
126,Ambient,NONE,R4,G-50,T90,1,6/30/23,NA,
127,Ambient,NONE,R4,G-00,T1,1,6/30/23,NA,
128,Ambient,NONE,R4,G-00,T90,1,6/30/23,NA,
129,Ambient,SHMX,R4,G-50,T1,1,6/30/23,NA,
130,Ambient,SHMX,R4,G-50,T90,1,6/30/23,NA,
131,Ambient,SHMX,R4,G-00,T1,1,6/30/23,NA,
132,Ambient,SHMX,R4,G-00,T90,1,6/30/23,NA,
133,Ambient,WHCL,R4,G-50,T1,1,6/30/23,NA,
134,Ambient,WHCL,R4,G-50,T90,1,6/30/23,NA,
135,Ambient,WHCL,R4,G-00,T1,1,6/30/23,NA,
136,Ambient,WHCL,R4,G-00,T90,1,6/30/23,NA,
137,Ambient,WHEA,R4,G-50,T1,1,6/30/23,NA,
138,Ambient,WHEA,R4,G-50,T90,1,6/30/23,NA,
139,Ambient,WHEA,R4,G-00,T1,1,6/30/23,NA,
140,Ambient,WHEA,R4,G-00,T90,1,6/30/23,NA,
141,Drought,CLOV,R4,G-50,T1,1,6/30/23,20.2953,
142,Drought,CLOV,R4,G-50,T90,1,6/30/23,20.0053,
143,Drought,CLOV,R4,G-00,T1,1,6/30/23,20.0053,
144,Drought,CLOV,R4,G-00,T90,1,6/30/23,20.0053,
145,Drought,NONE,R4,G-50,T1,1,6/30/23,19.9609,
146,Drought,NONE,R4,G-50,T90,1,6/30/23,19.9125,
147,Drought,NONE,R4,G-00,T1,1,6/30/23,19.9609,
148,Drought,NONE,R4,G-00,T90,1,6/30/23,20.0092,
149,Drought,SHMX,R4,G-50,T1,1,6/30/23,19.9116,
150,Drought,SHMX,R4,G-50,T90,1,6/30/23,19.9116,
151,Drought,SHMX,R4,G-00,T1,1,6/30/23,20.0082,
152,Drought,SHMX,R4,G-00,T90,1,6/30/23,20.0082,
153,Drought,WHCL,R4,G-50,T1,1,6/30/23,19.956,
154,Drought,WHCL,R4,G-50,T90,1,6/30/23,19.956,
155,Drought,WHCL,R4,G-00,T1,1,6/30/23,20.0044,
156,Drought,WHCL,R4,G-00,T90,1,6/30/23,20.536,
157,Drought,WHEA,R4,G-50,T1,1,6/30/23,19.9377,
158,Drought,WHEA,R4,G-50,T90,1,6/30/23,19.7443,
159,Drought,WHEA,R4,G-00,T1,1,6/30/23,19.9377,
160,Drought,WHEA,R4,G-00,T90,1,6/30/23,19.9377,
1,Ambient,CLOV,R1,G-50,T1,2,6/30/23,60,
2,Ambient,CLOV,R1,G-50,T90,2,6/30/23,60,
3,Ambient,CLOV,R1,G-00,T1,2,6/30/23,60,
4,Ambient,CLOV,R1,G-00,T90,2,6/30/23,60,
5,Ambient,NONE,R1,G-50,T1,2,6/30/23,60,
6,Ambient,NONE,R1,G-50,T90,2,6/30/23,60,
7,Ambient,NONE,R1,G-00,T1,2,6/30/23,60,
8,Ambient,NONE,R1,G-00,T90,2,6/30/23,60,
9,Ambient,SHMX,R1,G-50,T1,2,6/30/23,60,
10,Ambient,SHMX,R1,G-50,T90,2,6/30/23,60,
11,Ambient,SHMX,R1,G-00,T1,2,6/30/23,60,
12,Ambient,SHMX,R1,G-00,T90,2,6/30/23,60,
13,Ambient,WHCL,R1,G-50,T1,2,6/30/23,60,
14,Ambient,WHCL,R1,G-50,T90,2,6/30/23,60,
15,Ambient,WHCL,R1,G-00,T1,2,6/30/23,60,
16,Ambient,WHCL,R1,G-00,T90,2,6/30/23,60,
17,Ambient,WHEA,R1,G-50,T1,2,6/30/23,60,
18,Ambient,WHEA,R1,G-50,T90,2,6/30/23,60,
19,Ambient,WHEA,R1,G-00,T1,2,6/30/23,60,
20,Ambient,WHEA,R1,G-00,T90,2,6/30/23,60,
21,Drought,CLOV,R1,G-50,T1,2,6/30/23,60,
22,Drought,CLOV,R1,G-50,T90,2,6/30/23,60,
23,Drought,CLOV,R1,G-00,T1,2,6/30/23,60,
24,Drought,CLOV,R1,G-00,T90,2,6/30/23,60,
25,Drought,NONE,R1,G-50,T1,2,6/30/23,60,
26,Drought,NONE,R1,G-50,T90,2,6/30/23,60,
27,Drought,NONE,R1,G-00,T1,2,6/30/23,60,
28,Drought,NONE,R1,G-00,T90,2,6/30/23,60,
29,Drought,SHMX,R1,G-50,T1,2,6/30/23,60,
30,Drought,SHMX,R1,G-50,T90,2,6/30/23,60,
31,Drought,SHMX,R1,G-00,T1,2,6/30/23,60,
32,Drought,SHMX,R1,G-00,T90,2,6/30/23,60,
33,Drought,WHCL,R1,G-50,T1,2,6/30/23,60,
34,Drought,WHCL,R1,G-50,T90,2,6/30/23,60,
35,Drought,WHCL,R1,G-00,T1,2,6/30/23,60,
36,Drought,WHCL,R1,G-00,T90,2,6/30/23,60,
37,Drought,WHEA,R1,G-50,T1,2,6/30/23,60,
38,Drought,WHEA,R1,G-50,T90,2,6/30/23,60,
39,Drought,WHEA,R1,G-00,T1,2,6/30/23,60,
40,Drought,WHEA,R1,G-00,T90,2,6/30/23,60,
41,Ambient,CLOV,R2,G-50,T1,2,6/30/23,60,
42,Ambient,CLOV,R2,G-50,T90,2,6/30/23,60,
43,Ambient,CLOV,R2,G-00,T1,2,6/30/23,60,
44,Ambient,CLOV,R2,G-00,T90,2,6/30/23,60,
45,Ambient,NONE,R2,G-50,T1,2,6/30/23,60,
46,Ambient,NONE,R2,G-50,T90,2,6/30/23,60,
47,Ambient,NONE,R2,G-00,T1,2,6/30/23,60,
48,Ambient,NONE,R2,G-00,T90,2,6/30/23,60,
49,Ambient,SHMX,R2,G-50,T1,2,6/30/23,60,
50,Ambient,SHMX,R2,G-50,T90,2,6/30/23,60,
51,Ambient,SHMX,R2,G-00,T1,2,6/30/23,60,
52,Ambient,SHMX,R2,G-00,T90,2,6/30/23,60,
53,Ambient,WHCL,R2,G-50,T1,2,6/30/23,60,
54,Ambient,WHCL,R2,G-50,T90,2,6/30/23,60,
55,Ambient,WHCL,R2,G-00,T1,2,6/30/23,60,
56,Ambient,WHCL,R2,G-00,T90,2,6/30/23,60,
57,Ambient,WHEA,R2,G-50,T1,2,6/30/23,60,
58,Ambient,WHEA,R2,G-50,T90,2,6/30/23,60,
59,Ambient,WHEA,R2,G-00,T1,2,6/30/23,60,
60,Ambient,WHEA,R2,G-00,T90,2,6/30/23,60,
61,Drought,CLOV,R2,G-50,T1,2,6/30/23,60,
62,Drought,CLOV,R2,G-50,T90,2,6/30/23,60,
63,Drought,CLOV,R2,G-00,T1,2,6/30/23,60,
64,Drought,CLOV,R2,G-00,T90,2,6/30/23,60,
65,Drought,NONE,R2,G-50,T1,2,6/30/23,60,
66,Drought,NONE,R2,G-50,T90,2,6/30/23,60,
67,Drought,NONE,R2,G-00,T1,2,6/30/23,60,
68,Drought,NONE,R2,G-00,T90,2,6/30/23,60,
69,Drought,SHMX,R2,G-50,T1,2,6/30/23,60,
70,Drought,SHMX,R2,G-50,T90,2,6/30/23,60,
71,Drought,SHMX,R2,G-00,T1,2,6/30/23,60,
72,Drought,SHMX,R2,G-00,T90,2,6/30/23,60,
73,Drought,WHCL,R2,G-50,T1,2,6/30/23,60,
74,Drought,WHCL,R2,G-50,T90,2,6/30/23,60,
75,Drought,WHCL,R2,G-00,T1,2,6/30/23,60,
76,Drought,WHCL,R2,G-00,T90,2,6/30/23,60,
77,Drought,WHEA,R2,G-50,T1,2,6/30/23,60,
78,Drought,WHEA,R2,G-50,T90,2,6/30/23,60,
79,Drought,WHEA,R2,G-00,T1,2,6/30/23,60,
80,Drought,WHEA,R2,G-00,T90,2,6/30/23,60,
81,Ambient,CLOV,R3,G-50,T1,2,6/30/23,60,
82,Ambient,CLOV,R3,G-50,T90,2,6/30/23,60,
83,Ambient,CLOV,R3,G-00,T1,2,6/30/23,60,
84,Ambient,CLOV,R3,G-00,T90,2,6/30/23,60,
85,Ambient,NONE,R3,G-50,T1,2,6/30/23,60,
86,Ambient,NONE,R3,G-50,T90,2,6/30/23,60,
87,Ambient,NONE,R3,G-00,T1,2,6/30/23,60,
88,Ambient,NONE,R3,G-00,T90,2,6/30/23,60,
89,Ambient,SHMX,R3,G-50,T1,2,6/30/23,60,
90,Ambient,SHMX,R3,G-50,T90,2,6/30/23,60,
91,Ambient,SHMX,R3,G-00,T1,2,6/30/23,60,
92,Ambient,SHMX,R3,G-00,T90,2,6/30/23,60,
93,Ambient,WHCL,R3,G-50,T1,2,6/30/23,60,
94,Ambient,WHCL,R3,G-50,T90,2,6/30/23,60,
95,Ambient,WHCL,R3,G-00,T1,2,6/30/23,60,
96,Ambient,WHCL,R3,G-00,T90,2,6/30/23,60,
97,Ambient,WHEA,R3,G-50,T1,2,6/30/23,60,
98,Ambient,WHEA,R3,G-50,T90,2,6/30/23,60,
99,Ambient,WHEA,R3,G-00,T1,2,6/30/23,60,
100,Ambient,WHEA,R3,G-00,T90,2,6/30/23,60,
101,Drought,CLOV,R3,G-50,T1,2,6/30/23,60,
102,Drought,CLOV,R3,G-50,T90,2,6/30/23,60,
103,Drought,CLOV,R3,G-00,T1,2,6/30/23,60,
104,Drought,CLOV,R3,G-00,T90,2,6/30/23,60,
105,Drought,NONE,R3,G-50,T1,2,6/30/23,60,
106,Drought,NONE,R3,G-50,T90,2,6/30/23,60,
107,Drought,NONE,R3,G-00,T1,2,6/30/23,60,
108,Drought,NONE,R3,G-00,T90,2,6/30/23,60,
109,Drought,SHMX,R3,G-50,T1,2,6/30/23,60,
110,Drought,SHMX,R3,G-50,T90,2,6/30/23,60,
111,Drought,SHMX,R3,G-00,T1,2,6/30/23,60,
112,Drought,SHMX,R3,G-00,T90,2,6/30/23,60,
113,Drought,WHCL,R3,G-50,T1,2,6/30/23,60,
114,Drought,WHCL,R3,G-50,T90,2,6/30/23,60,
115,Drought,WHCL,R3,G-00,T1,2,6/30/23,60,
116,Drought,WHCL,R3,G-00,T90,2,6/30/23,60,
117,Drought,WHEA,R3,G-50,T1,2,6/30/23,60,
118,Drought,WHEA,R3,G-50,T90,2,6/30/23,60,
119,Drought,WHEA,R3,G-00,T1,2,6/30/23,60,
120,Drought,WHEA,R3,G-00,T90,2,6/30/23,60,
121,Ambient,CLOV,R4,G-50,T1,2,6/30/23,60,
122,Ambient,CLOV,R4,G-50,T90,2,6/30/23,60,
123,Ambient,CLOV,R4,G-00,T1,2,6/30/23,60,
124,Ambient,CLOV,R4,G-00,T90,2,6/30/23,60,
125,Ambient,NONE,R4,G-50,T1,2,6/30/23,60,
126,Ambient,NONE,R4,G-50,T90,2,6/30/23,60,
127,Ambient,NONE,R4,G-00,T1,2,6/30/23,60,
128,Ambient,NONE,R4,G-00,T90,2,6/30/23,60,
129,Ambient,SHMX,R4,G-50,T1,2,6/30/23,60,
130,Ambient,SHMX,R4,G-50,T90,2,6/30/23,60,
131,Ambient,SHMX,R4,G-00,T1,2,6/30/23,60,
132,Ambient,SHMX,R4,G-00,T90,2,6/30/23,60,
133,Ambient,WHCL,R4,G-50,T1,2,6/30/23,60,
134,Ambient,WHCL,R4,G-50,T90,2,6/30/23,60,
135,Ambient,WHCL,R4,G-00,T1,2,6/30/23,60,
136,Ambient,WHCL,R4,G-00,T90,2,6/30/23,60,
137,Ambient,WHEA,R4,G-50,T1,2,6/30/23,60,
138,Ambient,WHEA,R4,G-50,T90,2,6/30/23,60,
139,Ambient,WHEA,R4,G-00,T1,2,6/30/23,60,
140,Ambient,WHEA,R4,G-00,T90,2,6/30/23,60,
141,Drought,CLOV,R4,G-50,T1,2,6/30/23,60,
142,Drought,CLOV,R4,G-50,T90,2,6/30/23,60,
143,Drought,CLOV,R4,G-00,T1,2,6/30/23,60,
144,Drought,CLOV,R4,G-00,T90,2,6/30/23,60,
145,Drought,NONE,R4,G-50,T1,2,6/30/23,60,
146,Drought,NONE,R4,G-50,T90,2,6/30/23,60,
147,Drought,NONE,R4,G-00,T1,2,6/30/23,60,
148,Drought,NONE,R4,G-00,T90,2,6/30/23,60,
149,Drought,SHMX,R4,G-50,T1,2,6/30/23,60,
150,Drought,SHMX,R4,G-50,T90,2,6/30/23,60,
151,Drought,SHMX,R4,G-00,T1,2,6/30/23,60,
152,Drought,SHMX,R4,G-00,T90,2,6/30/23,60,
153,Drought,WHCL,R4,G-50,T1,2,6/30/23,60,
154,Drought,WHCL,R4,G-50,T90,2,6/30/23,60,
155,Drought,WHCL,R4,G-00,T1,2,6/30/23,60,
156,Drought,WHCL,R4,G-00,T90,2,6/30/23,60,
157,Drought,WHEA,R4,G-50,T1,2,6/30/23,60,
158,Drought,WHEA,R4,G-50,T90,2,6/30/23,60,
159,Drought,WHEA,R4,G-00,T1,2,6/30/23,60,
160,Drought,WHEA,R4,G-00,T90,2,6/30/23,60,
1,Ambient,CLOV,R1,G-50,T1,1,7/3/23,59.4,
2,Ambient,CLOV,R1,G-50,T90,1,7/3/23,58.72,
3,Ambient,CLOV,R1,G-00,T1,1,7/3/23,58.58,
4,Ambient,CLOV,R1,G-00,T90,1,7/3/23,59.2,
5,Ambient,NONE,R1,G-50,T1,1,7/3/23,59.35,
6,Ambient,NONE,R1,G-50,T90,1,7/3/23,58.92,
7,Ambient,NONE,R1,G-00,T1,1,7/3/23,59.06,
8,Ambient,NONE,R1,G-00,T90,1,7/3/23,59.06,
9,Ambient,SHMX,R1,G-50,T1,1,7/3/23,58.48,
10,Ambient,SHMX,R1,G-50,T90,1,7/3/23,58.48,
11,Ambient,SHMX,R1,G-00,T1,1,7/3/23,59.06,
12,Ambient,SHMX,R1,G-00,T90,1,7/3/23,59.16,
13,Ambient,WHCL,R1,G-50,T1,1,7/3/23,59.15,
14,Ambient,WHCL,R1,G-50,T90,1,7/3/23,58.72,
15,Ambient,WHCL,R1,G-00,T1,1,7/3/23,58.33,
16,Ambient,WHCL,R1,G-00,T90,1,7/3/23,59.25,
17,Ambient,WHEA,R1,G-50,T1,1,7/3/23,58.99,
18,Ambient,WHEA,R1,G-50,T90,1,7/3/23,58.6,
19,Ambient,WHEA,R1,G-00,T1,1,7/3/23,58.17,
20,Ambient,WHEA,R1,G-00,T90,1,7/3/23,58.07,
21,Drought,CLOV,R1,G-50,T1,1,7/3/23,59.11,
22,Drought,CLOV,R1,G-50,T90,1,7/3/23,59.3,
23,Drought,CLOV,R1,G-00,T1,1,7/3/23,59.16,
24,Drought,CLOV,R1,G-00,T90,1,7/3/23,59.06,
25,Drought,NONE,R1,G-50,T1,1,7/3/23,58.58,
26,Drought,NONE,R1,G-50,T90,1,7/3/23,59.35,
27,Drought,NONE,R1,G-00,T1,1,7/3/23,59.21,
28,Drought,NONE,R1,G-00,T90,1,7/3/23,59.3,
29,Drought,SHMX,R1,G-50,T1,1,7/3/23,59.01,
30,Drought,SHMX,R1,G-50,T90,1,7/3/23,59.5,
31,Drought,SHMX,R1,G-00,T1,1,7/3/23,59.5,
32,Drought,SHMX,R1,G-00,T90,1,7/3/23,59.21,
33,Drought,WHCL,R1,G-50,T1,1,7/3/23,59.15,
34,Drought,WHCL,R1,G-50,T90,1,7/3/23,59.06,
35,Drought,WHCL,R1,G-00,T1,1,7/3/23,59.06,
36,Drought,WHCL,R1,G-00,T90,1,7/3/23,59.11,
37,Drought,WHEA,R1,G-50,T1,1,7/3/23,58.94,
38,Drought,WHEA,R1,G-50,T90,1,7/3/23,58.89,
39,Drought,WHEA,R1,G-00,T1,1,7/3/23,58.89,
40,Drought,WHEA,R1,G-00,T90,1,7/3/23,58.65,
41,Ambient,CLOV,R2,G-50,T1,1,7/3/23,58.96,
42,Ambient,CLOV,R2,G-50,T90,1,7/3/23,58.87,
43,Ambient,CLOV,R2,G-00,T1,1,7/3/23,58.72,
44,Ambient,CLOV,R2,G-00,T90,1,7/3/23,58.87,
45,Ambient,NONE,R2,G-50,T1,1,7/3/23,59.26,
46,Ambient,NONE,R2,G-50,T90,1,7/3/23,58.87,
47,Ambient,NONE,R2,G-00,T1,1,7/3/23,58.87,
48,Ambient,NONE,R2,G-00,T90,1,7/3/23,58.05,
49,Ambient,SHMX,R2,G-50,T1,1,7/3/23,58.72,
50,Ambient,SHMX,R2,G-50,T90,1,7/3/23,59.35,
51,Ambient,SHMX,R2,G-00,T1,1,7/3/23,58.67,
52,Ambient,SHMX,R2,G-00,T90,1,7/3/23,59.11,
53,Ambient,WHCL,R2,G-50,T1,1,7/3/23,58.53,
54,Ambient,WHCL,R2,G-50,T90,1,7/3/23,58.77,
55,Ambient,WHCL,R2,G-00,T1,1,7/3/23,59.15,
56,Ambient,WHCL,R2,G-00,T90,1,7/3/23,59.11,
57,Ambient,WHEA,R2,G-50,T1,1,7/3/23,58.41,
58,Ambient,WHEA,R2,G-50,T90,1,7/3/23,58.94,
59,Ambient,WHEA,R2,G-00,T1,1,7/3/23,59.38,
60,Ambient,WHEA,R2,G-00,T90,1,7/3/23,58.94,
61,Drought,CLOV,R2,G-50,T1,1,7/3/23,59.49,
62,Drought,CLOV,R2,G-50,T90,1,7/3/23,59.01,
63,Drought,CLOV,R2,G-00,T1,1,7/3/23,59.01,
64,Drought,CLOV,R2,G-00,T90,1,7/3/23,58.58,
